Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736612730,1,,Aggregated,8.600000,0.000000,110,120,120,120,120,120,130,140,540,540,540,777,0,111.39220790937543,115.93217630043597,111.39220790937543,537.428833078593,499.5933075933076
1736612731,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,786,0,111.39220790937543,115.89757451561277,111.39220790937543,537.428833078593,499.5826972010178
1736612732,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,795,0,111.39220790937543,115.87140952272095,111.39220790937543,537.428833078593,499.5622641509434
1736612733,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,140,540,540,540,804,0,111.39220790937543,115.86495365226985,111.39220790937543,537.428833078593,499.55721393034827
1736612734,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,813,0,111.39220790937543,115.85672871698826,111.39220790937543,537.428833078593,499.56949569495697
1736612735,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,821,0,111.39220790937543,115.8388773689498,111.39220790937543,537.428833078593,499.5688185140073
1736612736,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,830,0,111.04754218831658,115.82137413171445,111.04754218831658,537.428833078593,499.5746987951807
1736612737,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,839,0,111.04754218831658,115.83328385603158,111.04754218831658,537.428833078593,499.57687723480336
1736612738,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,847,0,111.04754218831658,115.81230104610614,111.04754218831658,537.428833078593,499.5796930342385
1736612739,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,856,0,111.04754218831658,115.79190097693746,111.04754218831658,537.428833078593,499.57593457943926
